doi,pmid,title,authors,journal,year,pub_date,pub_types,section,subtopic,tags,take,impact,digests,first_seen,source,confidence,verified,oa,has_abstract,url
10.1186/s13054-021-03550-4,,Post-extubation oxygenation strategies in acute respiratory failure: a systematic review and network meta-analysis,"Yasuda, Hideto; Okano, Hiromu; Mayumi, Takuya; Narita, Chihiro; Onodera, Yu; Nakane, Masaki; Shime, Nobuaki",Critical Care,2021,,,Respiratory/ARDS,weaning-extubation,,,,2021-04,2021-04-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03550-4
10.1186/s13054-021-03553-1,,Adverse events associated with administration of vasopressor medications through a peripheral intravenous catheter: a systematic review and meta-analysis,"Owen, Victoria S.; Rosgen, Brianna K.; Cherak, Stephana J.; Ferland, Andre; Stelfox, Henry T.; Fiest, Kirsten M.; Niven, Daniel J.",Critical Care,2021,,,Shock & Sepsis,vasoactives,,,,2021-04,2021-04-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03553-1
10.1186/s13054-021-03554-0,,Anti-Xa activity and hemorrhagic events under extracorporeal membrane oxygenation (ECMO): a multicenter cohort study,"Descamps, Richard; Moussa, Mouhamed D.; Besnier, Emmanuel; Fischer, Marc-Olivier; Preau, Sébastien; Tamion, Fabienne; Daubin, Cédric; Cousin, Nicolas; Vincentelli, André; Goutay, Julien; Du Cheyron, Damien",Critical Care,2021,,,ECMO,general,,,,2021-04,2021-04-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03554-0
10.1186/s13054-021-03566-w,,Novel criteria to classify ARDS severity using a machine learning approach,"Sayed, Mohammed; Riaño, David; Villar, Jesús",Critical Care,2021,,,Respiratory/ARDS,general,,,,2021-04,2021-04-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03566-w
10.1186/s13054-021-03573-x,,PEEP-induced alveolar recruitment in patients with COVID-19 pneumonia: take the right time!,"Cammarota, Gianmaria; Simonte, Rachele; De Robertis, Edoardo",Critical Care,2021,,,Respiratory/ARDS,general,,,,2021-04,2021-04-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03573-x
10.1186/s13054-021-03578-6,,Latent class analysis to predict intensive care outcomes in Acute Respiratory Distress Syndrome: a proposal of two pulmonary phenotypes,"Wendel Garcia, Pedro D.; Caccioppola, Alessio; Coppola, Silvia; Pozzi, Tommaso; Ciabattoni, Arianna; Cenci, Stefano; Chiumello, Davide",Critical Care,2021,,,Respiratory/ARDS,general,,,,2021-04,2021-04-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03578-6
10.1186/s13054-021-03580-y,,Implications of early respiratory support strategies on disease progression in critical COVID-19: a matched subanalysis of the prospective RISC-19-ICU cohort,"RISC-19-ICU Investigators; Wendel Garcia, Pedro D.; Aguirre-Bermeo, Hernán; Buehler, Philipp K.; Alfaro-Farias, Mario; Yuen, Bernd; David, Sascha; Tschoellitsch, Thomas; Wengenmayer, Tobias; Korsos, Anita; Fogagnolo, Alberto; Kleger, Gian-Reto; Wu, Maddalena A.; Colombo, Riccardo; Turrini, Fabrizio; Potalivo, Antonella; Rezoagli, Emanuele; Rodríguez-García, Raquel; Castro, Pedro; Lander-Azcona, Arantxa; Martín-Delgado, Maria C.; Lozano-Gómez, Herminia; Ensner, Rolf; Michot, Marc P.; Gehring, Nadine; Schott, Peter; Siegemund, Martin; Merki, Lukas; Wiegand, Jan; Jeitziner, Marie M.; Laube, Marcus; Salomon, Petra; Hillgaertner, Frank; Dullenkopf, Alexander; Ksouri, Hatem; Cereghetti, Sara; Grazioli, Serge; Bürkle, Christian; Marrel, Julien; Fleisch, Isabelle; Perez, Marie-Helene; Baltussen Weber, Anja; Ceruti, Samuele; Marquardt, Katharina; Hübner, Tobias; Redecker, Hermann; Studhalter, Michael; Stephan, Michael; Selz, Daniela; Pietsch, Urs; Ristic, Anette; Heise, Antje; Meyer zu Bentrup, Friederike; Franchitti Laurent, Marilene; Fodor, Patricia; Gaspert, Tomislav; Haberthuer, Christoph; Colak, Elif; Heuberger, Dorothea M.; Fumeaux, Thierry; Montomoli, Jonathan; Guerci, Philippe; Schuepbach, Reto A.; Hilty, Matthias P.; Roche-Campo, Ferran",Critical Care,2021,,,Misc,other,topic:covid-ecmo,,,,,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03580-y
10.1186/s13054-021-03582-w,,Elevated carboxyhaemoglobin as a novel indicator for extracorporeal membrane haemolysis and oxygenator exchange,"Hoffman, Kenneth R.; Burrell, Aidan J. C.; Diehl, Arne; Butt, Warwick",Critical Care,2021,,,ECMO,general,,,,2021-04,2021-04-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03582-w
10.1186/s13054-021-03584-8,,Extracorporeal membrane oxygenation in non-intubated immunocompromised patients,"Stahl, Klaus; Schenk, Heiko; Kühn, Christian; Wiesner, Olaf; Hoeper, Marius M.; David, Sascha",Critical Care,2021,,,ECMO,general,,,,2021-04,2021-04-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03584-8
10.1186/s13054-021-03585-7,,Extracorporeal treatment for poisoning to beta-adrenergic antagonists: systematic review and recommendations from the EXTRIP workgroup,"Bouchard, Josée; Shepherd, Greene; Hoffman, Robert S.; Gosselin, Sophie; Roberts, Darren M.; Li, Yi; Nolin, Thomas D.; Lavergne, Valéry; Ghannoum, Marc; the EXTRIP workgroup; Bouchard, Josée; Shepherd, Greene; Hoffman, Robert S.; Gosselin, Sophie; Roberts, Darren M.; Li, Yi; Nolin, Thomas D.; Lavergne, Valéry; Ghannoum, Marc; Alhatali, Badria; Anseeuw, Kurt; Bird, Steven; Berling, Ingrid; Bunchman, Timothy E; Calello, Diane P; Chin, Paul K; Doi, Kent; Galvao, Tais; Goldfarb, David S; Hassanian-Moghaddam, Hossein; Hoegberg, Lotte CG; Kallab, Siba; Kebede, Sofia; Kielstein, Jan T; Lewington, Andrew; Macedo, Etienne M; MacLaren, Rob; Megarbane, Bruno; Mowry, James B; Nolin, Thomas D; Ostermann, Marlies E; Peng, Ai; Roy, Jean-Philippe; Vijayan, Anitha; Walsh, Steven J; Wong, Anselm; Wood, David M; Yates, Christopher",Critical Care,2021,,,ECMO,general,,,,2021-06,2021-06-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03585-7
10.1186/s13054-021-03591-9,,The impact of right ventricular injury on the mortality in patients with acute respiratory distress syndrome: a systematic review and meta-analysis,"Sato, Ryota; Dugar, Siddharth; Cheungpasitporn, Wisit; Schleicher, Mary; Collier, Patrick; Vallabhajosyula, Saraschandra; Duggal, Abhijit",Critical Care,2021,,,Respiratory/ARDS,general,,,,2021-05,2021-05-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03591-9
10.1186/s13054-021-03592-8,,Comparison of culture-negative and culture-positive sepsis or septic shock: a systematic review and meta-analysis,"Li, Yuting; Guo, Jianxing; Yang, Hongmei; Li, Hongxiang; Shen, Yangyang; Zhang, Dong",Critical Care,2021,,,Shock & Sepsis,general,,,,2021-05,2021-05-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03592-8
10.1186/s13054-021-03595-5,,Effects of early extubation followed by noninvasive ventilation versus standard extubation on the duration of invasive mechanical ventilation in hypoxemic non-hypercapnic patients: a systematic review and individual patient data meta-analysis of randomized controlled trials,"Vaschetto, Rosanna; Pecere, Alessandro; Perkins, Gavin D.; Mistry, Dipesh; Cammarota, Gianmaria; Longhini, Federico; Ferrer, Miguel; Pletsch-Assunção, Renata; Carron, Michele; Moretto, Francesca; Qiu, Haibo; Della Corte, Francesco; Barone-Adesi, Francesco; Navalesi, Paolo",Critical Care,2021,,,Respiratory/ARDS,weaning-extubation,,,,2021-06,2021-06-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03595-5
10.1186/s13054-021-03600-x,,When should we start renal-replacement therapy in critically ill patients with acute kidney injury: do we finally have the answer?,"Bagshaw, Sean M.; Hoste, Eric A.; Wald, Ron",Critical Care,2021,,,Renal,AKI,,,,2021-05,2021-05-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03600-x
10.1186/s13054-021-03603-8,,Factors associated with death in children with purpura fulminans: a French national prospective cohort study,"The French Pediatric Meningitis Network; Madhi, Fouad; Ouldali, Naim; Levy, Corinne; Taha, Muhamed-Kheir; Cohen, Robert",Critical Care,2021,,,Misc,other,,,,2021-05,2021-05-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03603-8
10.1186/s13054-021-03606-5,,Mechanical circulatory support for refractory out-of-hospital cardiac arrest: a Danish nationwide multicenter study,"Mørk, Sivagowry Rasalingam; Stengaard, Carsten; Linde, Louise; Møller, Jacob Eifer; Jensen, Lisette Okkels; Schmidt, Henrik; Riber, Lars Peter; Andreasen, Jo Bønding; Thomassen, Sisse Anette; Laugesen, Helle; Freeman, Phillip Michael; Christensen, Steffen; Greisen, Jacob Raben; Tang, Mariann; Møller-Sørensen, Peter Hasse; Holmvang, Lene; Gregers, Emilie; Kjaergaard, Jesper; Hassager, Christian; Eiskjær, Hans; Terkelsen, Christian Juhl",Critical Care,2021,,,Cardiac CC,arrest-CPR,,,,2021-05,2021-05-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03606-5
10.1186/s13054-021-03611-8,,Slicing and dicing ARDS: we almost forgot the lungs,"Smit, Marry R.; Bos, Lieuwe D. J.",Critical Care,2021,,,Respiratory/ARDS,general,,,,2021-05,2021-05-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03611-8
10.1186/s13054-021-03612-7,,Anti-Xa activity and hemorrhagic event: isn’t it time to consider time ?,"Redant, Sébastien; Beretta-Piccoli, Xavier; Honore, Patrick M.; De Bels, David; Biarent, Dominique",Critical Care,2021,,,Misc,other,,,,2021-06,2021-06-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03612-7
10.1186/s13054-021-03614-5,,Optimising the timing of renal replacement therapy in acute kidney injury,"Cove, Matthew E.; MacLaren, Graeme; Brodie, Daniel; Kellum, John A.",Critical Care,2021,,,Renal,AKI,,,,2021-05,2021-05-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03614-5
10.1186/s13054-021-03619-0,,Potential protective effects of continuous anterior chest compression in the acute respiratory distress syndrome: physiology of an illustrative case,"Carteaux, Guillaume; Tuffet, Samuel; Mekontso Dessap, Armand",Critical Care,2021,,,Respiratory/ARDS,general,,,,2021-06,2021-06-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03619-0
10.1186/s13054-021-03624-3,,"Flow Index: a novel, non-invasive, continuous, quantitative method to evaluate patient inspiratory effort during pressure support ventilation","Albani, Filippo; Pisani, Luigi; Ciabatti, Gianni; Fusina, Federica; Buizza, Barbara; Granato, Anna; Lippolis, Valeria; Aniballi, Eros; Murgolo, Francesco; Rosano, Antonio; Latronico, Nicola; Antonelli, Massimo; Grasso, Salvatore; Natalini, Giuseppe",Critical Care,2021,,,Respiratory/ARDS,modes,,,,2021-06,2021-06-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03624-3
10.1186/s13054-021-03628-z,,"Effects of levosimendan on renal blood flow and glomerular filtration in patients with acute kidney injury after cardiac surgery: a double blind, randomized placebo-controlled study","Tholén, Maria; Ricksten, Sven-Erik; Lannemyr, Lukas",Critical Care,2021,,,Renal,AKI,,,,2021-06,2021-06-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03628-z
10.1186/s13054-021-03634-1,,Extracorporeal membrane oxygenation for COVID-19: a systematic review and meta-analysis,"Ramanathan, Kollengode; Shekar, Kiran; Ling, Ryan Ruiyang; Barbaro, Ryan P.; Wong, Suei Nee; Tan, Chuen Seng; Rochwerg, Bram; Fernando, Shannon M.; Takeda, Shinhiro; MacLaren, Graeme; Fan, Eddy; Brodie, Daniel",Critical Care,2021,,,ECMO,general,,,,2021-06,2021-06-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03634-1
10.1186/s13054-021-03644-z,,Neurally adjusted ventilatory assist as a weaning mode for adults with invasive mechanical ventilation: a systematic review and meta-analysis,"Yuan, Xueyan; Lu, Xinxing; Chao, Yali; Beck, Jennifer; Sinderby, Christer; Xie, Jianfeng; Yang, Yi; Qiu, Haibo; Liu, Ling",Critical Care,2021,,,Respiratory/ARDS,weaning-extubation,,,,2021-06,2021-06-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03644-z
10.1186/s13054-021-03645-y,,Early individualized positive end-expiratory pressure guided by electrical impedance tomography in acute respiratory distress syndrome: a randomized controlled clinical trial,"He, Huaiwu; Chi, Yi; Yang, Yingying; Yuan, Siyi; Long, Yun; Zhao, Pengyu; Frerichs, Inéz; Fu, Feng; Möller, Knut; Zhao, Zhanqi",Critical Care,2021,,,Respiratory/ARDS,general,,,,2021-06,2021-06-01,archive,1.0,True,True,False,https://academic.oup.com/ajrccm/article/212/3/440/8435575?guestAccessKey=
10.1186/s13054-021-03646-x,,Evaluation of right ventricular function and driving pressure with blood gas analysis could better select patients eligible for VV ECMO in severe ARDS,"Petit, Matthieu; Mekontso-Dessap, Armand; Masi, Paul; Legras, Annick; Vignon, Philippe; Vieillard-Baron, Antoine",Critical Care,2021,,,Respiratory/ARDS,driving-pressure,,,,2021-06,2021-06-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03646-x
10.1186/s13054-021-03647-w,,Evolution of inspiratory muscle function in children during mechanical ventilation,"Crulli, Benjamin; Kawaguchi, Atsushi; Praud, Jean-Paul; Petrof, Basil J.; Harrington, Karen; Emeriaud, Guillaume",Critical Care,2021,,,Respiratory/ARDS,PARDS,,,,2021-06,2021-06-01,archive,1.0,True,True,False,https://link.springer.com/epdf/10.1186/s13054-021-03647-w?sharing_token=dN5HEmQSYFr0lpO3MAggq2_BpE1tBhCbnbw3BuzI2ROVFYj-ndr20U6u-xRxhcRdXqePSSuWWW0_jwDlqCbYG4VUNFEHcLdN0tSeXHVZid5falXARzya7_wXtYbXk4_kd_F5QvCflh8ES6Q2E3cYb5zwP3dV015URfCyt99f1fY%3D
10.1186/s13054-021-03649-8,,Tracheostomy management in patients with severe acute respiratory distress syndrome receiving extracorporeal membrane oxygenation: an International Multicenter Retrospective Study,"Schmidt, Matthieu; Fisser, Christoph; Martucci, Gennaro; Abrams, Darryl; Frapard, Thomas; Popugaev, Konstantin; Arcadipane, Antonio; Bromberger, Bianca; Lino, Giovanni; Serra, Alexis; Rozencwajg, Sacha; Lubnow, Matthias; Petrikov, Sergey; Mueller, Thomas; Combes, Alain; Pham, Tài; Brodie, Daniel; for the International ECMO Network (ECMONet)",Critical Care,2021,,,ECMO,general,,,,2021-07,2021-07-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03649-8
10.1186/s13054-021-03667-6,,Static compliance and driving pressure are associated with ICU mortality in intubated COVID-19 ARDS,"Boscolo, Annalisa; Sella, Nicolò; Lorenzoni, Giulia; Pettenuzzo, Tommaso; Pasin, Laura; Pretto, Chiara; Tocco, Martina; Tamburini, Enrico; De Cassai, Alessandro; Rosi, Paolo; Polati, Enrico; Donadello, Katia; Gottin, Leonardo; De Rosa, Silvia; Baratto, Fabio; Toffoletto, Fabio; Ranieri, V. Marco; Gregori, Dario; Navalesi, Paolo; COVID-19 VENETO ICU Network; Valeri, Ilaria; Andreatta, Giulio; Gandolfi, Leonardo; Gadaldi, Alessandra; Brumana, Nicolò; Forin, Edoardo; Correale, Christelle; Pesenti, Elisa; Fregolent, Davide; Pirelli, Pier Francesco; Marchesin, Davide; Perona, Matteo; Franchetti, Nicola; Della Paolera, Michele; Simoni, Caterina; Falcioni, Tatiana; Tresin, Alessandra; Schiavolin, Chiara; Schiavi, Aldo; Vathi, Sonila; Sartori, Daria; Sorgato, Alice; Pistollato, Elisa; Linassi, Federico; Serra, Eugenio; Pittarello, Demetrio; Tiberio, Ivo; Bond, Ottavia; Michieletto, Elisa; Muraro, Luisa; Peralta, Arianna; Persona, Paolo; Petranzan, Enrico; Zarantonello, Francesco; Graziano, Alessandro; Piasentini, Eleonora; Bernardi, Lorenzo; Pianon, Roberto; Badii, Flavio; Bosco, Enrico; Agostini, Moreno; Farnia, Antonio; Peta, Mario; Calò, Mauro Antonio; Meggiolaro, Marco; Lazzari, Francesco; Martinello, Ivan; Fullin, Giorgio; Papaccio, Francesco; Bonato, Alfeo; Sgarabotto, Camilla; Montacciani, Francesco; Alessandra, Parnigotto; Gagliardi, Giuseppe; Ferraro, Gioconda; Ongaro, Luigi; Baiocchi, Marco; Danzi, Vinicio; Zanatta, Paolo; Marchiotto, Simonetta; Bassanini, Silvia; Zamperini, Massimo; Daroui, Ivan",Critical Care,2021,,,Respiratory/ARDS,driving-pressure,topic:covid-ecmo,,,,,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03667-6
10.1186/s13054-021-03668-5,,Venoarterial extracorporeal membrane oxygenation as mechanical circulatory support in adult septic shock: a systematic review and meta-analysis with individual participant data meta-regression analysis,"Ling, Ryan Ruiyang; Ramanathan, Kollengode; Poon, Wynne Hsing; Tan, Chuen Seng; Brechot, Nicolas; Brodie, Daniel; Combes, Alain; MacLaren, Graeme",Critical Care,2021,,,ECMO,general,,,,2021-07,2021-07-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03668-5
10.1186/s13054-021-03671-w,,Pathophysiology and clinical implications of the veno-arterial PCO2 gap,,ccforum.biomedcentral.com,,,,Misc,other,,,,2021-08,2021-08-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03671-w
10.1186/s13054-021-03674-7,,Tracheostomy for COVID-19: evolving best practice,"Williams, Thomas; McGrath, Brendan A.",Critical Care,2021,,,Misc,other,,,,2021-08,2021-08-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03674-7
10.1186/s13054-021-03675-6,,To prone or not to prone ARDS patients on ECMO,"Roca, Oriol; Pacheco, Andrés; García-de-Acilu, Marina",Critical Care,2021,,,Respiratory/ARDS,prone,,,,2021-08,2021-08-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03675-6
10.1186/s13054-021-03676-5,,Acute kidney injury in ECMO patients,"Ostermann, Marlies; Lumlertgul, Nuttha",Critical Care,2021,,,Renal,AKI,,,,2021-08,2021-08-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03676-5
10.1186/s13054-021-03677-4,,Management of acute metabolic acidosis in the ICU: sodium bicarbonate and renal replacement therapy,"Yagi, Kosuke; Fujii, Tomoko",Critical Care,2021,,,Renal,CRRT,,,,2021-08,2021-08-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03677-4
10.1186/s13054-021-03678-3,,Monitoring and modifying brain oxygenation in patients at risk of hypoxic ischaemic brain injury after cardiac arrest,"Skrifvars, Markus Benedikt; Sekhon, Mypinder; Åneman, Erik Anders",Critical Care,2021,,,Cardiac CC,arrest-CPR,,,,2021-08,2021-08-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03678-3
10.1186/s13054-021-03679-2,,Advanced management of intermediate-high risk pulmonary embolism,"Weinstein, Tatiana; Deshwal, Himanshu; Brosnahan, Shari B.",Critical Care,2021,,,Misc,other,,,,2021-08,2021-08-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03679-2
10.1186/s13054-021-03680-9,,Impact of cumulative fluid balance on the pharmacokinetics of extended infusion meropenem in critically ill patients with sepsis,"Pařízková, Renata Černá; Martínková, Jiřina; Havel, Eduard; Šafránek, Petr; Kaška, Milan; Astapenko, David; Bezouška, Jan; Chládek, Jaroslav; Černý, Vladimír",Critical Care,2021,,,Shock & Sepsis,fluids,,,,2021-07,2021-07-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03680-9
10.1186/s13054-021-03682-7,,Individualized resuscitation strategy for septic shock formalized by finite mixture modeling and dynamic treatment regimen,"Ma, Penglin; Liu, Jingtao; Shen, Feng; Liao, Xuelian; Xiu, Ming; Zhao, Heling; Zhao, Mingyan; Xie, Jing; Wang, Peng; Huang, Man; Li, Tong; Duan, Meili; Qian, Kejian; Peng, Yue; Zhou, Feihu; Xin, Xin; Wan, Xianyao; Wang, ZongYu; Li, Shusheng; Han, Jianwei; Li, Zhenliang; Ding, Guolei; Deng, Qun; Zhang, Jicheng; Zhu, Yue; Ma, Wenjing; Wang, Jingwen; Kang, Yan; Zhang, Zhongheng",Critical Care,2021,,,Shock & Sepsis,fluids,,,,2021-07,2021-07-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03682-7
10.1186/s13054-021-03683-6,,Variation in central venous oxygen saturation to assess volume responsiveness in hemodynamically unstable patients under mechanical ventilation: a prospective cohort study,"Khalil, Mohamed Hassene; Sekma, Adel; Zhani, Wafa; Zorgati, Asma; Ben Soltane, Houda; Nouira, Semir; the GREAT Network",Critical Care,2021,,,Respiratory/ARDS,general,,,,2021-07,2021-07-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03683-6
10.1186/s13054-021-03686-3,,Personalized mechanical ventilation in acute respiratory distress syndrome,"Pelosi, Paolo; Ball, Lorenzo; Barbas, Carmen S. V.; Bellomo, Rinaldo; Burns, Karen E. A.; Einav, Sharon; Gattinoni, Luciano; Laffey, John G.; Marini, John J.; Myatra, Sheila N.; Schultz, Marcus J.; Teboul, Jean Louis; Rocco, Patricia R. M.",Critical Care,2021,,,Respiratory/ARDS,general,,,,2021-07,2021-07-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03686-3
10.1186/s13054-021-03687-2,,Treatment of the lung injury of drowning: a systematic review,"Thom, Ogilvie; Roberts, Kym; Devine, Susan; Leggat, Peter A.; Franklin, Richard C.",Critical Care,2021,,,Respiratory/ARDS,general,,,,2021-07,2021-07-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03687-2
10.1186/s13054-021-03689-0,,Ethics in extracorporeal life support: a narrative review,"Schou, Alexandra; Mølgaard, Jesper; Andersen, Lars Willy; Holm, Søren; Sørensen, Marc",Critical Care,2021,,,ECMO,general,topic:covid-ecmo,,,,,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03689-0
10.1186/s13054-021-03690-7,,Inhaled iloprost improves gas exchange in patients with COVID-19 and acute respiratory distress syndrome,"Tsareva, Natalia A.; Avdeev, Sergey N.; Kosanovic, Djuro; Schermuly, Ralph Theo; Trushenko, Natalia V.; Nekludova, Galina V.",Critical Care,2021,,,Respiratory/ARDS,general,,,,2021-07,2021-07-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03690-7
10.1186/s13054-021-03698-z,,Association of cerebrospinal fluid protein biomarkers with outcomes in patients with traumatic and non-traumatic acute brain injury: systematic review of the literature,"Santacruz, Carlos A.; Vincent, Jean-Louis; Bader, Andres; Rincón-Gutiérrez, Luis A.; Dominguez-Curell, Claudia; Communi, David; Taccone, Fabio S.",Critical Care,2021,,,Misc,methods-stats,,,,2021-08,2021-08-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03698-z
10.1186/s13054-021-03699-y,,Blood volume and albumin transudation in critically ill COVID-19 patients,"Bakker, Jan; Horowitz, James M.; Hagedorn, Jackie; Kozloff, Sam; Kaufman, David; Castro, Ricardo",Critical Care,2021,,,Misc,other,,,,2021-07,2021-07-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03699-y
10.1186/s13054-021-03700-8,,Improving lung compliance by external compression of the chest wall,"Marini, John J.; Gattinoni, Luciano",Critical Care,2021,,,Misc,other,,,,2021-07,2021-07-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03700-8
10.1186/s13054-021-03703-5,,Assessment of bedside lower limb angiography combined with continuous NIRS monitoring for the detection of lower limb complications of VA-ECMO: an observational monocentric study,"Koszutski, Matthieu; Mattei, Mathieu; Maureira, Juan Pablo; Kimmoun, Antoine; Levy, Bruno",Critical Care,2021,,,ECMO,VA,,,,2021-07,2021-07-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03703-5
10.1186/s13054-021-03705-3,,Association between the use of balanced fluids and outcomes in critically ill children: a before and after study,"Barhight, Matthew F.; Nelson, Delphine; Moran, Thomas; Christiano, Jessica; Sanchez-Pinto, L. Nelson",Critical Care,2021,,,Misc,other,,,,2021-07,2021-07-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03705-3
10.1186/s13054-021-03711-5,,Norepinephrine potentiates the efficacy of volume expansion on mean systemic pressure in septic shock,"Adda, Imane; Lai, Christopher; Teboul, Jean-Louis; Guerin, Laurent; Gavelli, Francesco; Monnet, Xavier",Critical Care,2021,,,Shock & Sepsis,vasoactives,,,,2021-08,2021-08-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03711-5
10.1186/s13054-021-03712-4,,"Intensive care doctors and nurses personal preferences for Intensive Care, as compared to the general population: a discrete choice experiment","Anstey, Matthew H.; Mitchell, Imogen A.; Corke, Charlie; Murray, Lauren; Mitchell, Marion; Udy, Andrew; Sarode, Vineet; Nguyen, Nhi; Flower, Oliver; Ho, Kwok M.; Litton, Edward; Wibrow, Bradley; Norman, Richard",Critical Care,2021,,,Misc,other,,,,2021-08,2021-08-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03712-4
10.1186/s13054-021-03720-4,,Machine learning identifies ICU outcome predictors in a multicenter COVID-19 cohort,"Magunia, Harry; Lederer, Simone; Verbuecheln, Raphael; Gilot, Bryant Joseph; Koeppen, Michael; Haeberle, Helene A.; Mirakaj, Valbona; Hofmann, Pascal; Marx, Gernot; Bickenbach, Johannes; Nohe, Boris; Lay, Michael; Spies, Claudia; Edel, Andreas; Schiefenhövel, Fridtjof; Rahmel, Tim; Putensen, Christian; Sellmann, Timur; Koch, Thea; Brandenburger, Timo; Kindgen-Milles, Detlef; Brenner, Thorsten; Berger, Marc; Zacharowski, Kai; Adam, Elisabeth; Posch, Matthias; Moerer, Onnen; Scheer, Christian S.; Sedding, Daniel; Weigand, Markus A.; Fichtner, Falk; Nau, Carla; Prätsch, Florian; Wiesmann, Thomas; Koch, Christian; Schneider, Gerhard; Lahmer, Tobias; Straub, Andreas; Meiser, Andreas; Weiss, Manfred; Jungwirth, Bettina; Wappler, Frank; Meybohm, Patrick; Herrmann, Johannes; Malek, Nisar; Kohlbacher, Oliver; Biergans, Stephanie; Rosenberger, Peter",Critical Care,2021,,,Misc,QI-informatics-AI,,,,2021-08,2021-08-01,archive,1.0,True,True,False,https://ccforum.biomedcentral.com/articles/10.1186/s13054-021-03720-4
